cetnost,jmeno,vocativ,sex,id,jmeno_ascii
1,Junpei,Junpei,F,10885,junpei
1,Junping,Junping,F,10886,junping
1,Junqing,Junqing,F,10887,junqing
1,Junxi,Junxi,F,10888,junxi
1,Junyi,Junyi,F,10889,junyi
1,Junze,Junze,F,10890,junze
1,Juqing,Juqing,F,10891,juqing
1,Jurai,Jurai,F,10892,jurai
1,Juraiporn,Juraiporn,F,10893,juraiporn
1,Jurajka,Jurajko,F,10894,jurajka
1,Jurate,Jurate,F,10895,jurate
1,Juri,Juri,F,10896,juri
1,Jurij,Jurij,F,10897,jurij
1,Jurka,Jurko,F,10898,jurka
1,Justia,Justio,F,10899,justia
1,Juval,Juval,F,10900,juval
1,Juwana,Juwano,F,10901,juwana
1,Juyeon,Juyeon,F,10902,juyeon
1,Juzefa,Juzefo,F,10903,juzefa
1,Júdit,Júdit,F,10904,j'udit
1,Júlka,Júlko,F,10905,j'ulka
1,Jwan,Jwan,F,10906,jwan
1,Jyldyz,Jyldyz,F,10907,jyldyz
1,Jyoti,Jyoti,F,10908,jyoti
1,Jyotsna,Jyotsno,F,10909,jyotsna
1,Ka,Ko,F,10910,ka
1,Kader,Kader,F,10911,kader
1,Kadra,Kadro,F,10912,kadra
1,Kadrije,Kadrije,F,10913,kadrije
1,Kadriye,Kadriye,F,10914,kadriye
1,Kafa,Kafo,F,10915,kafa
1,Kahina,Kahino,F,10916,kahina
1,Kaho,Kaho,F,10917,kaho
1,Kai,Kai,F,10918,kai
1,Kaia,Kaio,F,10919,kaia
1,Kaidi,Kaidi,F,10920,kaidi
1,Kaifen,Kaifen,F,10921,kaifen
1,Kaili,Kaili,F,10922,kaili
1,Kaina,Kaino,F,10923,kaina
1,Kaiqiao,Kaiqiao,F,10924,kaiqiao
1,Kairylsa,Kairylso,F,10925,kairylsa
1,Kaisa,Kaiso,F,10926,kaisa
1,Kajetana,Kajetano,F,10927,kajetana
1,Kajetánka,Kajetánko,F,10928,kajet'anka
1,Kalerie,Kalerie,F,10929,kalerie
1,Kalerija,Kalerijo,F,10930,kalerija
1,Kaleriya,Kaleriyo,F,10931,kaleriya
1,Kaleryia,Kaleryio,F,10932,kaleryia
1,Kali,Kali,F,10933,kali
1,Kalianthi,Kalianthi,F,10934,kalianthi
1,Kalida,Kalido,F,10935,kalida
1,Kalimat,Kalimat,F,10936,kalimat
1,Kaliya,Kaliyo,F,10937,kaliya
1,Kalja,Kaljo,F,10938,kalja
1,Kaltom,Kaltom,F,10939,kaltom
1,Kalun,Kalun,F,10940,kalun
1,Kalypso,Kalypso,F,10941,kalypso
1,Kam,Kam,F,10942,kam
1,Kamalya,Kamalyo,F,10943,kamalya
1,Kamelia,Kamelio,F,10944,kamelia
1,Kamelie,Kamelie,F,10945,kamelie
1,Kamella,Kamello,F,10946,kamella
1,Kamfong,Kamfong,F,10947,kamfong
1,Kamilie,Kamilie,F,10948,kamilie
1,Kammie,Kammie,F,10949,kammie
1,Kamollak,Kamollak,F,10950,kamollak
1,Kamonsawan,Kamonsawan,F,10951,kamonsawan
1,Kanaya,Kanayo,F,10952,kanaya
1,Kanayo,Kanayo,F,10953,kanayo
1,Kangjuan,Kangjuan,F,10954,kangjuan
1,Kangmei,Kangmei,F,10955,kangmei
1,Kangrong,Kangrong,F,10956,kangrong
1,Kangxiang,Kangxiang,F,10957,kangxiang
1,Kanitha,Kanitho,F,10958,kanitha
1,Kanjana,Kanjano,F,10959,kanjana
1,Kanjinga,Kanjingo,F,10960,kanjinga
1,Kanlathita,Kanlathito,F,10961,kanlathita
1,Kanna,Kanno,F,10962,kanna
1,Kannikar,Kannikar,F,10963,kannikar
1,Kanokkarn,Kanokkarn,F,10964,kanokkarn
1,Kanokwan,Kanokwan,F,10965,kanokwan
1,Kanur,Kanur,F,10966,kanur
1,Kanyakorn,Kanyakorn,F,10967,kanyakorn
1,Kanyanut,Kanyanut,F,10968,kanyanut
1,Kaona,Kaono,F,10969,kaona
1,Kapka,Kapko,F,10970,kapka
1,Kara,Karo,F,10971,kara
1,Karama,Karamo,F,10972,karama
1,Karamat,Karamat,F,10973,karamat
1,Kararína,Kararíno,F,10974,karar'ina
1,Karel,Karel,F,10975,karel
1,Karén,Karén,F,10976,kar'en
1,Kari,Kari,F,10977,kari
1,Karim,Karim,F,10978,karim
1,Karistina,Karistino,F,10979,karistina
1,Karita,Karito,F,10980,karita
1,Karitína,Karitíno,F,10981,karit'ina
1,Karín,Karín,F,10982,kar'in
1,Karlijn,Karlijn,F,10983,karlijn
1,Karlota,Karloto,F,10984,karlota
1,Karlotte,Karlotte,F,10985,karlotte
1,Karly,Karly,F,10986,karly
1,Karmelita,Karmelito,F,10987,karmelita
1,Karmilda,Karmildo,F,10988,karmilda
1,Karmit,Karmit,F,10989,karmit
1,Karmína,Karmíno,F,10990,karm'ina
1,Karni,Karni,F,10991,karni
1,Karolinka,Karolinko,F,10992,karolinka
1,Karolílna,Karolílno,F,10993,karol'ilna
1,Kasie,Kasie,F,10994,kasie
1,Kasijana,Kasijano,F,10995,kasijana
1,Katalena,Kataleno,F,10996,katalena
1,Katalni,Katalni,F,10997,katalni
1,Katalyn,Katalyn,F,10998,katalyn
1,Katazhyna,Katazhyno,F,10999,katazhyna
1,Katelyn,Katelyn,F,11000,katelyn
1,Kateryne,Kateryne,F,11001,kateryne
1,Kateřína,Kateříno,F,11002,kater'ina
1,Katěřina,Katěřino,F,11003,katerina
1,Katherin,Katherin,F,11004,katherin
1,Katherini,Katherini,F,11005,katherini
1,Kathlen,Kathlen,F,11006,kathlen
1,Kathrina,Kathrino,F,11007,kathrina
1,Kati,Kati,F,11008,kati
1,Katirya,Katiryo,F,11009,katirya
1,Katiuska,Katiusko,F,11010,katiuska
1,Katreen,Katreen,F,11011,katreen
1,Katsumi,Katsumi,F,11012,katsumi
1,Katsura,Katsuro,F,11013,katsura
1,Katsuyo,Katsuyo,F,11014,katsuyo
1,Katty,Katty,F,11015,katty
1,Katush,Katush,F,11016,katush
1,Katyma,Katymo,F,11017,katyma
1,Kaťa,Kaťo,F,11018,kata
1,Kaťja,Kaťjo,F,11019,katja
1,Kauthar,Kauthar,F,11020,kauthar
1,Kavitha,Kavitho,F,11021,kavitha
1,Kawaljeet,Kawaljeet,F,11022,kawaljeet
1,Kawter,Kawter,F,11023,kawter
1,Kayana,Kayano,F,11024,kayana
1,Kayo,Kayo,F,11025,kayo
1,Kálindí,Kálindí,F,11026,k'alind'i
1,Käthe,Käthe,F,11027,"k""athe"
1,Ke,Ke,F,11028,ke
1,Kea,Keo,F,11029,kea
1,Keara,Kearo,F,11030,keara
1,Kecai,Kecai,F,11031,kecai
1,Keertivati,Keertivati,F,11032,keertivati
1,Keisha,Keisho,F,11033,keisha
1,Keke,Keke,F,11034,keke
1,Kelsi,Kelsi,F,11035,kelsi
1,Kely,Kely,F,11036,kely
1,Kembe,Kembe,F,11037,kembe
1,Kemei,Kemei,F,11038,kemei
1,Kenzy,Kenzy,F,11039,kenzy
1,Keqiu,Keqiu,F,11040,keqiu
1,Kerana,Kerano,F,11041,kerana
1,Keranka,Keranko,F,11042,keranka
1,Kerima,Kerimo,F,11043,kerima
1,Kerimzhan,Kerimzhan,F,11044,kerimzhan
1,Keshet,Keshet,F,11045,keshet
1,Kesía,Kesío,F,11046,kes'ia
1,Kesja,Kesjo,F,11047,kesja
1,Kesorn,Kesorn,F,11048,kesorn
1,Kess,Kess,F,11049,kess
1,Kessie,Kessie,F,11050,kessie
1,Kestrina,Kestrino,F,11051,kestrina
1,Keta,Keto,F,11052,keta
1,Ketija,Ketijo,F,11053,ketija
1,Ketino,Ketino,F,11054,ketino
1,Ketmanee,Ketmanee,F,11055,ketmanee
1,Keto,Keto,F,11056,keto
1,Ketpert,Ketpert,F,11057,ketpert
1,Kexin,Kexin,F,11058,kexin
1,Keyan,Keyan,F,11059,keyan
1,Khadaa,Khadao,F,11060,khadaa
1,Khadanchuluun,Khadanchuluun,F,11061,khadanchuluun
1,Khadiga,Khadigo,F,11062,khadiga
1,Khairuddin,Khairuddin,F,11063,khairuddin
1,Khajidmaa,Khajidmao,F,11064,khajidmaa
1,Khalima,Khalimo,F,11065,khalima
1,Khaliunsuren,Khaliunsuren,F,11066,khaliunsuren
1,Kham,Kham,F,11067,kham
1,Khamida,Khamido,F,11068,khamida
1,Khamisya,Khamisyo,F,11069,khamisya
1,Khamla,Khamlo,F,11070,khamla
1,Khamnern,Khamnern,F,11071,khamnern
1,Khamphong,Khamphong,F,11072,khamphong
1,Khandkhuu,Khandkhuu,F,11073,khandkhuu
1,Khandnamsrai,Khandnamsrai,F,11074,khandnamsrai
1,Khangal,Khangal,F,11075,khangal
1,Khanifakhon,Khanifakhon,F,11076,khanifakhon
1,Khao,Khao,F,11077,khao
1,Khasent,Khasent,F,11078,khasent
1,Khashgerel,Khashgerel,F,11079,khashgerel
1,Khashsaikhan,Khashsaikhan,F,11080,khashsaikhan
1,Khashtsetseg,Khashtsetseg,F,11081,khashtsetseg
1,Khatanbayar,Khatanbayar,F,11082,khatanbayar
1,Khatijeh,Khatijeh,F,11083,khatijeh
1,Khatimat,Khatimat,F,11084,khatimat
1,Khatira,Khatiro,F,11085,khatira
1,Khatra,Khatro,F,11086,khatra
1,Khayala,Khayalo,F,11087,khayala
1,Khayshat,Khayshat,F,11088,khayshat
1,Khazita,Khazito,F,11089,khazita
1,Khech,Khech,F,11090,khech
1,Kheira,Kheiro,F,11091,kheira
1,Khemchart,Khemchart,F,11092,khemchart
1,Khempreya,Khempreyo,F,11093,khempreya
1,Khen,Khen,F,11094,khen
1,Kherlentsetseg,Kherlentsetseg,F,11095,kherlentsetseg
1,Khiliinchuluu,Khiliinchuluu,F,11096,khiliinchuluu
1,Khilola,Khilolo,F,11097,khilola
1,Khiloud,Khiloud,F,11098,khiloud
1,Khinh,Khinh,F,11099,khinh
1,Khira,Khiro,F,11100,khira
1,Khiromon,Khiromon,F,11101,khiromon
1,Khishigbayar,Khishigbayar,F,11102,khishigbayar
1,Khishigmaa,Khishigmao,F,11103,khishigmaa
1,Khishignyam,Khishignyam,F,11104,khishignyam
1,Khishigt,Khishigt,F,11105,khishigt
1,Khishigzul,Khishigzul,F,11106,khishigzul
1,Khoe,Khoe,F,11107,khoe
1,Khongortuya,Khongortuyo,F,11108,khongortuya
1,Khorolmaa,Khorolmao,F,11109,khorolmaa
1,Khorolsuren,Khorolsuren,F,11110,khorolsuren
1,Khosgerel,Khosgerel,F,11111,khosgerel
1,Khosiyat,Khosiyat,F,11112,khosiyat
1,Khosuyanga,Khosuyango,F,11113,khosuyanga
1,Khrestyna,Khrestyno,F,11114,khrestyna
1,Khristiana,Khristiano,F,11115,khristiana
1,Khrystsina,Khrystsino,F,11116,khrystsina
1,Khuansh,Khuansh,F,11117,khuansh
1,Khuderchuluun,Khuderchuluun,F,11118,khuderchuluun
1,Khukhuu,Khukhuu,F,11119,khukhuu
1,Khunbish,Khunbish,F,11120,khunbish
1,Khurelkhuu,Khurelkhuu,F,11121,khurelkhuu
1,Khurimtsetseg,Khurimtsetseg,F,11122,khurimtsetseg
1,Khurshida,Khurshido,F,11123,khurshida
1,Khusnora,Khusnoro,F,11124,khusnora
1,Khuvsgul,Khuvsgul,F,11125,khuvsgul
1,Khuvtsagaan,Khuvtsagaan,F,11126,khuvtsagaan
1,Khuyet,Khuyet,F,11127,khuyet
1,Kianusch,Kianusch,F,11128,kianusch
1,Kička,Kičko,F,11129,kicka
1,Kiera,Kiero,F,11130,kiera
1,Kiki,Kiki,F,11131,kiki
1,Kimbrley,Kimbrley,F,11132,kimbrley
1,Kimie,Kimie,F,11133,kimie
1,Kin,Kin,F,11134,kin
1,Kinh,Kinh,F,11135,kinh
1,Kinji,Kinji,F,11136,kinji
1,Kinka,Kinko,F,11137,kinka
1,Kinley,Kinley,F,11138,kinley
1,Kiraco,Kiraco,F,11139,kiraco
1,Kirana,Kirano,F,11140,kirana
1,Kiratsa,Kiratso,F,11141,kiratsa
1,Kirie,Kirie,F,11142,kirie
1,Kirjakula,Kirjakulo,F,11143,kirjakula
1,Kirstin,Kirstin,F,11144,kirstin
1,Kisha,Kisho,F,11145,kisha
1,Kismet,Kismet,F,11146,kismet
1,Kit,Kit,F,11147,kit
1,Kitjaporn,Kitjaporn,F,11148,kitjaporn
1,Kitti,Kitti,F,11149,kitti
1,Kittiwan,Kittiwan,F,11150,kittiwan
1,Kiyo,Kiyo,F,11151,kiyo
1,Kiyoe,Kiyoe,F,11152,kiyoe
1,Kjefeat,Kjefeat,F,11153,kjefeat
1,Klaire,Klaire,F,11154,klaire
1,Klauda,Klaudo,F,11155,klauda
1,Klaudi,Klaudi,F,11156,klaudi
1,Klaudina,Klaudino,F,11157,klaudina
1,Klaudine,Klaudine,F,11158,klaudine
1,Klava,Klavo,F,11159,klava
1,Klavdie,Klavdie,F,11160,klavdie
1,Klavera,Klavero,F,11161,klavera
1,Klediriola,Klediriolo,F,11162,klediriola
1,Kleitia,Kleitio,F,11163,kleitia
1,Klejda,Klejdo,F,11164,klejda
1,Klementyna,Klementyno,F,11165,klementyna
1,Kleoni,Kleoni,F,11166,kleoni
1,Kleri,Kleri,F,11167,kleri
1,Klothilde,Klothilde,F,11168,klothilde
1,Kmar,Kmar,F,11169,kmar
1,Kobra,Kobro,F,11170,kobra
1,Kocka,Kocko,F,11171,kocka
1,Kofang,Kofang,F,11172,kofang
1,Kokona,Kokono,F,11173,kokona
1,Koli,Koli,F,11174,koli
1,Kolilk,Kolilk,F,11175,kolilk
1,Kolke,Kolke,F,11176,kolke
1,Komalat,Komalat,F,11177,komalat
1,Komi,Komi,F,11178,komi
1,Komila,Komilo,F,11179,komila
1,Komnya,Komnyo,F,11180,komnya
1,Konjari,Konjari,F,11181,konjari
1,Konkaeo,Konkaeo,F,11182,konkaeo
1,Konkordia,Konkordio,F,11183,konkordia
1,Konstanca,Konstanco,F,11184,konstanca
1,Konstancja,Konstancjo,F,11185,konstancja
1,Konstandia,Konstandio,F,11186,konstandia
1,Konstandinia,Konstandinio,F,11187,konstandinia
1,Konstantie,Konstantie,F,11188,konstantie
1,Konštancia,Konštancio,F,11189,konstancia
1,Konzuela,Konzuelo,F,11190,konzuela
1,Koraljka,Koraljko,F,11191,koraljka
1,Korrakod,Korrakod,F,11192,korrakod
1,Kosiyana,Kosiyano,F,11193,kosiyana
1,Kosovka,Kosovko,F,11194,kosovka
1,Kostandina,Kostandino,F,11195,kostandina
1,Kotchuthressia,Kotchuthressio,F,11196,kotchuthressia
1,Koto,Koto,F,11197,koto
1,Kotone,Kotone,F,11198,kotone
1,Koudi,Koudi,F,11199,koudi
1,Koula,Koulo,F,11200,koula
1,Koviljka,Koviljko,F,11201,koviljka
1,Krasoslava,Krasoslavo,F,11202,krasoslava
1,Kráska,Krásko,F,11203,kr'aska
1,Krásnoslava,Krásnoslavo,F,11204,kr'asnoslava
1,Krenare,Krenare,F,11205,krenare
1,Kréta,Kréto,F,11206,kr'eta
1,Krimhilde,Krimhilde,F,11207,krimhilde
1,Krissa,Krisso,F,11208,krissa
1,Krissana,Krissano,F,11209,krissana
1,Kristamarie,Kristamarie,F,11210,kristamarie
1,Kristel,Kristel,F,11211,kristel
1,Kristelle,Kristelle,F,11212,kristelle
1,Kristiane,Kristiane,F,11213,kristiane
1,Kristiani,Kristiani,F,11214,kristiani
1,Kristianna,Kristianno,F,11215,kristianna
1,Kristiina,Kristiino,F,11216,kristiina
1,Kristl,Kristl,F,11217,kristl
1,Kristuška,Kristuško,F,11218,kristuska
1,Kriša,Krišo,F,11219,krisa
1,Krongchan,Krongchan,F,11220,krongchan
1,Krongkaw,Krongkaw,F,11221,krongkaw
1,Krongkwan,Krongkwan,F,11222,krongkwan
1,Krstinja,Krstinjo,F,11223,krstinja
1,Krstinka,Krstinko,F,11224,krstinka
1,Krysta,Krysto,F,11225,krysta
1,Krystína,Krystíno,F,11226,kryst'ina
1,Krystyana,Krystyano,F,11227,krystyana
1,Krystyne,Krystyne,F,11228,krystyne
1,Krystyňa,Krystyňo,F,11229,krystyna
1,Krýstina,Krýstino,F,11230,kr'ystina
1,Ksena,Kseno,F,11231,ksena
1,Ksenja,Ksenjo,F,11232,ksenja
1,Ksennia,Ksennio,F,11233,ksennia
1,Kseňa,Kseňo,F,11234,ksena
1,Kuanysh,Kuanysh,F,11235,kuanysh
1,Kuba,Kubo,F,11236,kuba
1,Kubra,Kubro,F,11237,kubra
1,Kudirat,Kudirat,F,11238,kudirat
1,Kui,Kui,F,11239,kui
1,Kulimaa,Kulimao,F,11240,kulimaa
1,Kulnara,Kulnaro,F,11241,kulnara
1,Kulsara,Kulsaro,F,11242,kulsara
1,Kumenthree,Kumenthree,F,11243,kumenthree
1,Kumok,Kumok,F,11244,kumok
1,Kumsun,Kumsun,F,11245,kumsun
1,Kunduz,Kunduz,F,11246,kunduz
1,Kunhilda,Kunhildo,F,11247,kunhilda
1,Kunie,Kunie,F,11248,kunie
1,Kunlanan,Kunlanan,F,11249,kunlanan
1,Kunsulu,Kunsulu,F,11250,kunsulu
1,Kunyin,Kunyin,F,11251,kunyin
1,Kunying,Kunying,F,11252,kunying
1,Kushtar,Kushtar,F,11253,kushtar
1,Kusol,Kusol,F,11254,kusol
1,Kvatoslava,Kvatoslavo,F,11255,kvatoslava
1,Kvetana,Kvetano,F,11256,kvetana
1,Kvetka,Kvetko,F,11257,kvetka
1,Kvetuse,Kvetuse,F,11258,kvetuse
1,Květenka,Květenko,F,11259,kvetenka
1,Květomíra,Květomíro,F,11260,kvetom'ira
1,Květosláva,Květoslávo,F,11261,kvetosl'ava
1,Kvirína,Kviríno,F,11262,kvir'ina
1,Kvída,Kvído,F,11263,kv'ida
1,Kwanjit,Kwanjit,F,11264,kwanjit
1,Kwiza,Kwizo,F,11265,kwiza
1,Kyeonghee,Kyeonghee,F,11266,kyeonghee
1,Kyeongmin,Kyeongmin,F,11267,kyeongmin
1,Kyla,Kylo,F,11268,kyla
1,Kyle,Kyle,F,11269,kyle
1,Kyoka,Kyoko,F,11270,kyoka
1,Kyongran,Kyongran,F,11271,kyongran
1,Kyounghee,Kyounghee,F,11272,kyounghee
1,Kyounglim,Kyounglim,F,11273,kyounglim
1,Kyoungmi,Kyoungmi,F,11274,kyoungmi
1,Kyrasa,Kyraso,F,11275,kyrasa
1,Kyuhwa,Kyuhwo,F,11276,kyuhwa
1,Kyunghee,Kyunghee,F,11277,kyunghee
1,Ký,Ký,F,11278,k'y
1,Laarnie,Laarnie,F,11279,laarnie
1,Labake,Labake,F,11280,labake
1,Lac,Lac,F,11281,lac
1,Ladana,Ladano,F,11282,ladana
1,Ladda,Laddo,F,11283,ladda
1,Laddavan,Laddavan,F,11284,laddavan
1,Ladoňka,Ladoňko,F,11285,ladonka
1,Laëtitia,Laëtitio,F,11286,"la""etitia"
1,Laiba,Laibo,F,11287,laiba
1,Laijan,Laijan,F,11288,laijan
1,Laimy,Laimy,F,11289,laimy
1,Lainie,Lainie,F,11290,lainie
1,Lajde,Lajde,F,11291,lajde
1,Lakpa,Lakpo,F,11292,lakpa
1,Lakshmi,Lakshmi,F,11293,lakshmi
1,Lale,Lale,F,11294,lale
1,Lalia,Lalio,F,11295,lalia
1,Lalitpat,Lalitpat,F,11296,lalitpat
1,Lama,Lamo,F,11297,lama
1,Lamaan,Lamaan,F,11298,lamaan
1,Lamaya,Lamayo,F,11299,lamaya
1,Lamiah,Lamiah,F,11300,lamiah
1,Lamphai,Lamphai,F,11301,lamphai
1,Lamphu,Lamphu,F,11302,lamphu
1,Lamphun,Lamphun,F,11303,lamphun
1,Lamyaa,Lamyao,F,11304,lamyaa
1,Lamyai,Lamyai,F,11305,lamyai
1,Landina,Landino,F,11306,landina
1,Lankida,Lankido,F,11307,lankida
1,Lanlan,Lanlan,F,11308,lanlan
1,Lanmei,Lanmei,F,11309,lanmei
1,Lanna,Lanno,F,11310,lanna
1,Lanxia,Lanxio,F,11311,lanxia
1,Lanying,Lanying,F,11312,lanying
1,Larina,Larino,F,11313,larina
1,Larita,Larito,F,11314,larita
1,Lasha,Lasho,F,11315,lasha
1,Laša,Lašo,F,11316,lasa
1,Latha,Latho,F,11317,latha
1,Latifah,Latifah,F,11318,latifah
1,Latife,Latife,F,11319,latife
1,Latina,Latino,F,11320,latina
1,Latífa,Latífo,F,11321,lat'ifa
1,Latoya,Latoyo,F,11322,latoya
1,Laureen,Laureen,F,11323,laureen
1,Laurella,Laurello,F,11324,laurella
1,Lauretia,Lauretio,F,11325,lauretia
1,Lauruše,Lauruše,F,11326,lauruse
1,Lavdmaa,Lavdmao,F,11327,lavdmaa
1,Lavduše,Lavduše,F,11328,lavduse
1,Lavinia,Lavinio,F,11329,lavinia
1,Lavinija,Lavinijo,F,11330,lavinija
1,Layan,Layan,F,11331,layan
1,Laziza,Lazizo,F,11332,laziza
1,Láďa,Láďo,F,11333,l'ada
1,Lála,Lálo,F,11334,l'ala
1,Lánh,Lánh,F,11335,l'anh
1,Lára,Láro,F,11336,l'ara
1,Lásma,Lásmo,F,11337,l'asma
1,Leahlore,Leahlore,F,11338,leahlore
1,Leanda,Leando,F,11339,leanda
1,Leandera,Leandero,F,11340,leandera
1,Leanka,Leanko,F,11341,leanka
1,Leanna,Leanno,F,11342,leanna
1,Leansy,Leansy,F,11343,leansy
1,Leante,Leante,F,11344,leante
1,Leatha,Leatho,F,11345,leatha
1,Ledjona,Ledjono,F,11346,ledjona
1,Leduša,Ledušo,F,11347,ledusa
1,Leeleo,Leeleo,F,11348,leeleo
1,Lefterie,Lefterie,F,11349,lefterie
1,Lehte,Lehte,F,11350,lehte
1,Leigh,Leigh,F,11351,leigh
1,Leilaa,Leilao,F,11352,leilaa
1,Leili,Leili,F,11353,leili
1,Leiming,Leiming,F,11354,leiming
1,Leischa,Leischo,F,11355,leischa
1,Leiyun,Leiyun,F,11356,leiyun
1,Lejia,Lejio,F,11357,lejia
1,Lejun,Lejun,F,11358,lejun
1,Lekaá,Lekaá,F,11359,leka'a
1,Lele,Lele,F,11360,lele
1,Lelie,Lelie,F,11361,lelie
1,Lema,Lemo,F,11362,lema
1,Lendíta,Lendíto,F,11363,lend'ita
1,Lene,Lene,F,11364,lene
1,Leneuca,Leneuco,F,11365,leneuca
1,Leng,Leng,F,11366,leng
1,Lenia,Lenio,F,11367,lenia
1,Lenie,Lenie,F,11368,lenie
1,Lenina,Lenino,F,11369,lenina
1,Lenislava,Lenislavo,F,11370,lenislava
1,Lenny,Lenny,F,11371,lenny
1,Lenora,Lenoro,F,11372,lenora
1,Lenore,Lenore,F,11373,lenore
1,Lensa,Lenso,F,11374,lensa
1,Leokratia,Leokratio,F,11375,leokratia
1,Leone,Leone,F,11376,leone
1,Leonela,Leonelo,F,11377,leonela
1,Leoneta,Leoneto,F,11378,leoneta
1,Leonina,Leonino,F,11379,leonina
1,Leonita,Leonito,F,11380,leonita
1,Leoniya,Leoniyo,F,11381,leoniya
1,Leonóra,Leonóro,F,11382,leon'ora
1,Leontila,Leontilo,F,11383,leontila
1,Leontine,Leontine,F,11384,leontine
1,Leopoldiene,Leopoldiene,F,11385,leopoldiene
1,Leopoldyna,Leopoldyno,F,11386,leopoldyna
1,Leopoldýna,Leopoldýno,F,11387,leopold'yna
1,Leora,Leoro,F,11388,leora
1,Leoreta,Leoreto,F,11389,leoreta
1,Leostina,Leostino,F,11390,leostina
1,Leovy,Leovy,F,11391,leovy
1,Leóne,Leóne,F,11392,le'one
1,Lepei,Lepei,F,11393,lepei
1,Leping,Leping,F,11394,leping
1,Leqiong,Leqiong,F,11395,leqiong
1,Lesanka,Lesanko,F,11396,lesanka
1,Leshem,Leshem,F,11397,leshem
1,Leslava,Leslavo,F,11398,leslava
1,Leslawa,Leslawo,F,11399,leslawa
1,Lesley,Lesley,F,11400,lesley
1,Leta,Leto,F,11401,leta
1,Letfia,Letfio,F,11402,letfia
1,Lethia,Lethio,F,11403,lethia
1,Letícia,Letício,F,11404,let'icia
1,Letuška,Letuško,F,11405,letuska
1,Leukádie,Leukádie,F,11406,leuk'adie
1,Leuše,Leuše,F,11407,leuse
1,Levina,Levino,F,11408,levina
1,Levki,Levki,F,11409,levki
1,Levoška,Levoško,F,11410,levoska
1,Lexie,Lexie,F,11411,lexie
1,Leyi,Leyi,F,11412,leyi
1,Leyuan,Leyuan,F,11413,leyuan
1,Lezina,Lezino,F,11414,lezina
1,Léda,Lédo,F,11415,l'eda
1,Léja,Léjo,F,11416,l'eja
1,Léona,Léono,F,11417,l'eona
1,Lěna,Lěno,F,11418,lena
1,Lhotka,Lhotko,F,11419,lhotka
1,Liad,Liad,F,11420,liad
1,Liaman,Liaman,F,11421,liaman
1,Lianda,Liando,F,11422,lianda
1,Liang,Liang,F,11423,liang
1,Liangcong,Liangcong,F,11424,liangcong
1,Lianne,Lianne,F,11425,lianne
1,Lianxiang,Lianxiang,F,11426,lianxiang
1,Lianyu,Lianyu,F,11427,lianyu
1,Lianyun,Lianyun,F,11428,lianyun
1,Lianzhen,Lianzhen,F,11429,lianzhen
1,Libana,Libano,F,11430,libana
1,Liberata,Liberato,F,11431,liberata
1,Libereta,Libereto,F,11432,libereta
1,Liberta,Liberto,F,11433,liberta
1,Libertad,Libertad,F,11434,libertad
1,Libica,Libico,F,11435,libica
1,Libomíra,Libomíro,F,11436,libom'ira
1,Libor,Libor,F,11437,libor
1,Liboria,Liborio,F,11438,liboria
1,Libouche,Libouche,F,11439,libouche
1,Libtruda,Libtrudo,F,11440,libtruda
1,Libusa,Libuso,F,11441,libusa
1,Licia,Licio,F,11442,licia
1,Licui,Licui,F,11443,licui
1,Licy,Licy,F,11444,licy
1,Lidian,Lidian,F,11445,lidian
1,Lidije,Lidije,F,11446,lidije
1,Lidomila,Lidomilo,F,11447,lidomila
1,Lidomíra,Lidomíro,F,11448,lidom'ira
1,Lidumila,Lidumilo,F,11449,lidumila
1,Liduna,Liduno,F,11450,liduna
1,Liduse,Liduse,F,11451,liduse
1,Liduschka,Liduschko,F,11452,liduschka
1,Liduš,Liduš,F,11453,lidus
1,Lidvína,Lidvíno,F,11454,lidv'ina
1,Lie,Lie,F,11455,lie
1,Liebtruda,Liebtrudo,F,11456,liebtruda
1,Lieko,Lieko,F,11457,lieko
1,Liel,Liel,F,11458,liel
1,Liena,Lieno,F,11459,liena
1,Liese,Liese,F,11460,liese
1,Lieselitte,Lieselitte,F,11461,lieselitte
1,Lieselore,Lieselore,F,11462,lieselore
1,Liesl,Liesl,F,11463,liesl
1,Liety,Liety,F,11464,liety
1,Lieve,Lieve,F,11465,lieve
1,Lién,Lién,F,11466,li'en
1,Lifang,Lifang,F,11467,lifang
1,Ligie,Ligie,F,11468,ligie
1,Ligoria,Ligorio,F,11469,ligoria
1,Ligrida,Ligrido,F,11470,ligrida
1,Lihi,Lihi,F,11471,lihi
1,Lihui,Lihui,F,11472,lihui
1,Lija,Lijo,F,11473,lija
1,Lijane,Lijane,F,11474,lijane
1,Lijiao,Lijiao,F,11475,lijiao
1,Lijie,Lijie,F,11476,lijie
1,Lijue,Lijue,F,11477,lijue
1,Likeriya,Likeriyo,F,11478,likeriya
1,Lilana,Lilano,F,11479,lilana
1,Lile,Lile,F,11480,lile
1,Lileya,Lileyo,F,11481,lileya
1,Lilinka,Lilinko,F,11482,lilinka
1,Lilitha,Lilitho,F,11483,lilitha
1,Liliyana,Liliyano,F,11484,liliyana
1,Lilleana,Lilleano,F,11485,lilleana
1,Lillianne,Lillianne,F,11486,lillianne
1,Lilliána,Lilliáno,F,11487,lilli'ana
1,Lillien,Lillien,F,11488,lillien
1,Lima,Limo,F,11489,lima
1,Limana,Limano,F,11490,limana
1,Linaida,Linaido,F,11491,linaida
